Order Number,Product Name,Order Type,Product Cost,Cash on Delivery,Product Unavailable Flag,Multi Mode TraNosport Flag,Speed Delivery Flag,Remote Location,Multi Hop Delivery,Product Size
3309774,Product B,Additional,1194.4,N,N,Y,N,N,N,Medium
2738517,Product B,New,2739.18,N,Y,Y,N,N,Y,Medium
2868044,Product B,Additional,585.3,Y,Y,Y,N,N,Y,Large
3670606,Product A,New,1293.76,N,Y,Y,N,N,Y,Large
2428276,Product B,Additional,2166.31,N,N,Y,N,N,N,Small
2862034,Product A,Additional,2146,N,Y,Y,N,N,N,Large
3438772,Product B,Additional,824.24,Y,Y,Y,N,N,Y,Large
2807854,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2868420,Product A,New,4456.78,Y,N,N,N,N,N,Medium
2845085,Product B,Additional,516.12,N,N,Y,N,N,N,Large
3735473,Product B,New,580,Y,N,Y,N,N,N,Large
3070776,Product C,Additional,1199,Y,Y,Y,N,N,Y,Large
3776653,Product B,New,940.9,N,N,Y,N,N,N,Medium
3681788,Product B,Additional,1342.2,Y,Y,Y,N,N,Y,Medium
2335416,Product C,Additional,908.02,Y,Y,Y,N,Y,Y,Large
2558303,Product A,Additional,895.09,N,Y,Y,N,N,Y,Large
2120562,Product B,New,894.39,N,Y,Y,N,N,Y,Large
4025367,Product B,Additional,1838,Y,N,Y,N,N,N,Medium
3505818,Product B,Additional,690.21,N,Y,Y,N,N,Y,Large
1813398,Product A,Additional,859,N,Y,Y,N,N,Y,Large
2824488,Product B,New,2098.42,Y,N,Y,N,N,N,Large
3712074,Product B,Additional,1646.3,N,Y,Y,N,N,Y,Medium
2167393,Product A,Additional,1747.33,N,Y,Y,N,N,N,Medium
3076829,Product B,Additional,1104,N,Y,Y,Y,N,Y,Large
2369364,Product B,Additional,950,N,Y,Y,N,N,Y,Large
2040551,Product B,New,1561,Y,N,Y,N,N,N,Medium
2802918,Product B,New,951.18,N,Y,Y,N,N,Y,Large
3247378,Product B,Additional,5900,N,Y,Y,N,N,Y,Medium
3263101,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
4297485,Product A,Additional,1045.37,N,Y,Y,N,N,Y,Large
4136516,Product B,New,689,Y,N,Y,N,N,N,Large
3473824,Product A,New,132.3,N,Y,Y,N,N,N,Small-Medium
1462795,Product D,New,1992,Y,N,Y,N,Y,N,Medium
2749704,Product A,New,2862.7,Y,N,Y,N,N,N,Medium
2654635,Product C,New,984.93,Y,Y,Y,Y,N,Y,Large
2670358,Product B,New,1071.9,Y,N,Y,N,N,N,Large
3991717,Product B,Additional,605,Y,Y,Y,Y,N,Y,Large
1773965,Product B,Additional,1817.01,N,Y,Y,N,N,Y,Medium
2851487,Product A,New,212.2,N,N,N,N,N,N,Large
2469569,Product B,Additional,1053.75,N,Y,Y,N,N,Y,Large
3564188,Product A,New,637.6,Y,N,Y,N,N,N,Medium
1141941,Product D,New,1362.73,N,Y,Y,N,Y,Y,Large
3438343,Product A,Additional,608.97,Y,N,N,Y,Y,N,Large
2267546,Product B,Additional,529,N,Y,Y,N,N,Y,Large
3350056,Product B,Additional,410.6,N,N,Y,N,N,N,Large
3934149,Product B,Additional,500,N,Y,Y,Y,N,Y,Large
2701997,Product A,New,751,N,N,Y,N,N,N,Medium
2429274,Product B,Additional,8632.71,N,Y,Y,N,N,N,Small
2883647,Product A,New,1043.7,N,N,Y,N,N,N,Large
3438832,Product B,Additional,266.74,Y,N,Y,N,N,N,Large
2813952,Product B,Additional,495,N,Y,Y,N,N,Y,Large
2884001,Product A,New,375,N,N,Y,N,N,N,Large
3483861,Product C,Additional,1995,Y,N,Y,N,N,N,Medium
3636759,Product B,Additional,1010.6,Y,N,Y,N,N,N,Medium
3075436,Product A,New,905.28,Y,Y,N,N,N,Y,Large
3781385,Product B,New,914.2,Y,Y,N,N,N,Y,Large
1693822,Product B,Additional,602.04,N,Y,Y,N,N,Y,Large
3590571,Product B,Additional,1040.49,Y,N,Y,N,N,N,Large
3631616,Product A,Additional,480,N,Y,Y,N,N,Y,Large
2480513,Product C,New,1474.78,Y,N,Y,N,N,N,Large
3523264,Product C,Additional,751.99,Y,Y,Y,N,Y,Y,Large
1853619,Product A,New,1473.78,N,Y,Y,N,N,N,Medium
2828700,Product D,Additional,4800.65,N,Y,Y,N,Y,Y,Medium
1529719,Product B,New,476.44,N,Y,Y,N,Y,Y,Large
2653991,Product B,New,3279.16,N,N,Y,N,N,N,Small
3939796,Product C,Additional,553.2,Y,N,Y,N,N,N,Large
2375219,Product B,New,596.97,Y,Y,Y,N,N,Y,Large
2054724,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
3135480,Product B,New,885.6,Y,Y,Y,N,N,Y,Large
2807726,Product B,New,805,N,Y,Y,N,N,Y,Large
2403617,Product C,Additional,485.01,Y,Y,Y,N,Y,Y,Large
3483545,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2341028,Product C,Additional,1995,Y,Y,Y,N,N,Y,Medium
2753350,Product B,Additional,375,N,Y,Y,N,Y,Y,Large
3516874,Product B,Additional,1650.66,Y,Y,Y,N,N,Y,Large
3223442,Product A,New,2031,N,N,Y,N,N,N,Small
3367863,Product B,Additional,721.56,N,Y,Y,N,N,N,Small-Medium
2867114,Product B,New,2055,N,N,Y,N,N,N,Medium
2478443,Product B,New,339,N,Y,Y,N,N,Y,Large
3564428,Product B,New,2366.72,Y,N,N,N,N,N,Medium
3444500,Product A,Additional,690,Y,Y,Y,N,N,Y,Large
2791238,Product A,Additional,916.8,Y,N,N,Y,N,N,Large
2295516,Product A,New,1604.14,N,Y,Y,N,N,Y,Medium
3365667,Product B,Additional,228.6,Y,N,N,N,N,N,Medium
2744309,Product B,Additional,1185.61,N,Y,Y,N,N,Y,Large
3939771,Product B,Additional,429.06,Y,N,Y,N,N,N,Large
2893996,Product B,New,725,N,Y,Y,N,N,Y,Large
3473799,Product B,Additional,2076,Y,N,Y,N,N,N,Medium
3111355,Product C,New,485.02,Y,Y,Y,N,N,Y,Large
2895322,Product C,Additional,769,Y,Y,Y,N,N,Y,Large
3490423,Product B,New,486.2,Y,N,Y,N,N,N,Medium
3656192,Product A,Additional,3688.2,N,Y,Y,N,N,N,Small
2038907,Product B,Additional,455.19,N,Y,Y,N,N,N,Small-Medium
3075923,Product B,New,375,N,N,Y,N,N,N,Large
3783394,Product B,New,2667.9,Y,N,Y,N,N,N,Medium
4095898,Product C,Additional,608.43,Y,N,Y,N,N,N,Large
3342169,Product B,New,867.85,Y,N,N,N,N,N,Large
3643005,Product B,Additional,5465,N,N,Y,Y,N,N,Small
3553491,Product C,Additional,883.68,Y,Y,Y,N,Y,Y,Large
2229056,Product B,Additional,5084.73,N,Y,Y,N,Y,N,Medium
2844967,Product B,Additional,1977.11,Y,Y,Y,N,N,Y,Medium
1565091,Product B,New,2913.5,N,Y,Y,N,N,Y,Medium
1096694,Product C,Additional,409.37,Y,Y,Y,N,Y,Y,Large
2654136,Product C,Additional,889,Y,N,Y,Y,N,N,Large
2390362,Product B,Additional,2572.24,N,N,Y,N,N,N,Medium
3145883,Product A,New,1030.63,Y,Y,Y,N,N,Y,Large
2807850,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3313081,Product C,Additional,1491.84,Y,Y,Y,N,Y,Y,Large
3272941,Product D,Additional,739.3,N,Y,Y,N,Y,Y,Large
2359472,Product B,New,1592.79,N,Y,Y,N,N,Y,Large
2769173,Product B,New,1977.11,Y,Y,Y,N,N,Y,Medium
2817719,Product B,Additional,614.93,N,Y,N,N,Y,Y,Large
3223523,Product B,Additional,573.93,N,Y,Y,N,N,N,Small-Medium
4066594,Product A,New,684.15,Y,N,Y,N,N,N,Large
3375251,Product A,Additional,2301.12,N,Y,N,Y,N,Y,Large
3472034,Product B,New,4522,N,N,Y,N,N,N,Small
3564847,Product B,Additional,636.84,Y,Y,Y,N,N,Y,Large
2120886,Product C,Additional,1056.09,Y,N,Y,N,N,N,Large
4182759,Product C,Additional,1719.71,Y,Y,Y,N,Y,Y,Large
2301329,Product B,Additional,241.44,N,Y,Y,N,N,N,Small-Medium
4020792,Product A,Additional,851,Y,Y,Y,N,N,Y,Large
2749000,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
1998248,Product C,Additional,1054.02,Y,Y,Y,N,N,Y,Large
2732958,Product B,Additional,823.47,N,Y,Y,N,N,Y,Large
2894396,Product D,New,373.24,Y,N,Y,N,N,N,Large
3112395,Product C,New,613.02,Y,Y,Y,N,N,Y,Large
3081354,Product B,New,408.6,N,N,Y,N,N,N,Large
3665641,Product B,New,476.84,Y,N,Y,N,N,N,Medium
2512110,Product B,Additional,410.69,N,Y,Y,N,N,Y,Large
3794851,Product A,Additional,480,N,Y,Y,N,N,Y,Large
3980288,Product B,New,877.58,Y,N,Y,N,N,N,Medium
1884033,Product A,Additional,296.35,N,Y,Y,N,N,Y,Large
4026515,Product B,New,568.59,Y,N,Y,N,N,N,Large
2403323,Product B,Additional,736.59,N,Y,Y,N,N,Y,Large
2845658,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3711371,Product A,Additional,1850,Y,Y,Y,N,N,Y,Medium
2559031,Product A,New,197.88,Y,N,Y,N,N,N,Medium
2710381,Product A,New,350,N,N,Y,N,N,N,Medium
2405490,Product C,Additional,495,Y,N,Y,N,N,N,Large
3153053,Product C,Additional,1454.52,Y,Y,Y,Y,N,Y,Large
3985892,Product B,Additional,809.52,N,Y,Y,N,N,Y,Large
3981410,Product B,New,469.65,Y,Y,Y,N,N,Y,Large
3285751,Product B,Additional,2757.4,Y,N,Y,N,N,N,Medium
1443658,Product B,New,375,N,N,Y,N,N,N,Large
2823781,Product A,Additional,751,N,N,Y,N,N,N,Medium
3224622,Product B,Additional,866.22,N,Y,Y,N,Y,Y,Large
3377516,Product B,Additional,375,N,Y,Y,N,N,Y,Large
3473821,Product C,Additional,1290.04,Y,N,Y,N,N,N,Large
3834301,Product B,New,594.2,Y,N,Y,N,N,N,Medium
3586806,Product B,Additional,1166.9,Y,Y,Y,N,N,Y,Medium
3234468,Product A,New,2234.6,N,N,Y,N,N,N,Medium
2157915,Product B,New,749.11,N,Y,Y,N,N,Y,Large
2267345,Product B,Additional,895,N,Y,Y,N,N,Y,Medium
3981420,Product B,New,191.2,Y,N,Y,N,N,N,Large
1172028,Product C,Additional,818.27,Y,Y,Y,N,N,Y,Large
2405523,Product A,Additional,971,Y,N,N,N,N,N,Large
2004223,Product B,New,3073.51,N,Y,Y,N,N,Y,Medium
2737914,Product A,Additional,628.92,N,Y,Y,N,N,Y,Large
3131690,Product C,Additional,1248.95,Y,Y,Y,N,N,Y,Medium
3091883,Product C,New,2886.43,Y,Y,Y,N,N,Y,Large
3680999,Product A,New,13974,N,Y,Y,Y,N,N,Small
2579672,Product D,Additional,438.29,Y,N,Y,Y,N,N,Large
1932843,Product D,New,3031.8,Y,N,Y,N,N,N,Medium
3710838,Product B,New,1335.95,Y,Y,Y,N,N,Y,Large
1885024,Product B,Additional,752.28,N,Y,Y,N,N,Y,Large
3355147,Product C,New,1228.34,Y,N,Y,N,N,N,Large
1918394,Product C,New,2527.17,Y,Y,Y,N,N,Y,Medium
2422485,Product A,Additional,833.45,Y,N,Y,N,N,N,Large
2240493,Product B,Additional,375,Y,N,Y,N,N,N,Large
3786978,Product B,Additional,667.95,Y,Y,Y,Y,N,Y,Large
1342205,Product C,New,1148.97,Y,Y,Y,N,Y,Y,Large
2956310,Product B,New,853.63,N,Y,Y,N,N,N,Small-Medium
1962961,Product A,New,920.98,N,Y,Y,N,N,Y,Large
1440168,Product B,New,375,Y,N,Y,N,N,N,Large
4142173,Product B,New,767.7,N,Y,Y,N,N,Y,Large
3301108,Product A,Additional,4427.46,N,N,Y,N,N,N,Small
2824536,Product D,Additional,2060.8,Y,Y,Y,N,N,Y,Medium
2233948,Product B,Additional,1407.87,N,Y,Y,N,N,Y,Large
3526322,Product B,Additional,699.75,N,Y,Y,N,N,Y,Large
3595768,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
3234478,Product A,New,1365.94,N,N,Y,N,N,N,Medium
1197279,Product C,New,895,Y,Y,Y,N,Y,Y,Large
2273390,Product A,New,1632,Y,N,Y,N,N,N,Medium
4183348,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3901674,Product A,New,175,Y,N,Y,N,N,N,Large
2433853,Product A,New,251.7,N,Y,Y,N,N,Y,Large
2771804,Product B,New,1100,Y,N,Y,N,N,N,Medium
1726324,Product B,Additional,2199.25,N,N,Y,Y,N,N,Medium
2994595,Product C,New,895.18,Y,N,Y,N,N,N,Large
3162450,Product B,Additional,564.8,N,Y,Y,N,N,Y,Large
3118940,Product A,Additional,786.38,N,Y,Y,N,N,Y,Large
3682710,Product B,Additional,1318.8,Y,N,Y,N,N,N,Medium
1624173,Product B,Additional,418.74,Y,N,N,N,N,N,Large
3602834,Product C,New,810.09,Y,Y,Y,N,Y,Y,Large
4129866,Product B,Additional,509,N,Y,Y,N,N,Y,Large
3235977,Product B,Additional,1197.3,Y,Y,Y,N,Y,Y,Medium
2102304,Product C,Additional,853.14,Y,N,Y,N,N,N,Large
3664815,Product C,Additional,1268.41,Y,Y,Y,N,N,Y,Large
3866541,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2429322,Product B,New,2133.45,Y,Y,Y,N,N,Y,Medium
2252915,Product A,Additional,309.5,N,N,Y,N,N,N,Medium
2587915,Product A,Additional,923.33,N,Y,Y,N,N,Y,Large
4146804,Product B,New,807.31,N,Y,Y,N,N,Y,Large
2596379,Product B,Additional,1319.95,N,Y,Y,N,Y,Y,Large
3900894,Product C,Additional,709.87,Y,Y,Y,N,N,Y,Large
2961775,Product A,Additional,433,N,N,Y,N,N,N,Medium
2586104,Product A,New,3196.58,Y,Y,N,N,N,Y,Medium
1992853,Product C,Additional,3647.61,Y,N,Y,N,Y,N,Medium
1440450,Product B,New,375,N,Y,Y,N,N,Y,Large
4052464,Product B,New,389.4,Y,N,Y,N,N,N,Medium
3322369,Product A,New,702.76,Y,N,Y,N,N,N,Large
4146803,Product B,New,764.6,N,Y,Y,N,N,Y,Large
3933028,Product B,New,287.94,Y,N,Y,N,N,N,Large
2824627,Product B,Additional,1700.2,N,Y,N,N,N,Y,Medium
3740562,Product C,Additional,760,Y,Y,Y,N,N,Y,Large
4067702,Product B,New,740.75,Y,N,Y,N,N,N,Large
3415359,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
1155876,Product D,Additional,751.91,N,Y,Y,N,Y,Y,Large
3637282,Product A,Additional,1065.11,N,Y,Y,N,N,Y,Medium
3234630,Product B,Additional,614.15,Y,N,Y,N,N,N,Large
1718021,Product C,Additional,1308.81,Y,Y,N,N,N,Y,Large
2273408,Product D,Additional,876.3,Y,N,Y,N,Y,N,Medium
3865917,Product B,New,991.9,N,Y,Y,N,N,Y,Large
3901783,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2775292,Product B,New,1454.5,N,Y,Y,N,N,Y,Large
3736664,Product B,New,375,Y,N,Y,N,N,N,Large
2819056,Product B,New,625.75,Y,N,Y,N,N,N,Large
1110256,Product B,New,1363.33,N,Y,Y,N,N,N,Medium
2789974,Product C,Additional,2293.77,Y,Y,Y,N,Y,Y,Large
3119537,Product B,Additional,840.3,Y,Y,Y,N,N,Y,Large
3698303,Product A,Additional,525,N,N,Y,N,N,N,Medium
2587994,Product B,Additional,348,Y,N,Y,N,N,N,Large
1645015,Product C,Additional,895,Y,Y,Y,N,Y,Y,Large
2996429,Product C,Additional,2328.99,Y,Y,Y,Y,N,Y,Medium
4160487,Product B,Additional,607.95,Y,N,Y,N,N,N,Medium
3236095,Product B,Additional,1311.85,N,Y,Y,N,N,Y,Medium
2123576,Product A,New,600,Y,N,Y,N,N,N,Medium
3671111,Product B,Additional,681,N,N,Y,N,N,N,Medium
3880005,Product B,New,1067.41,N,Y,Y,N,N,Y,Large
2432821,Product B,Additional,708.1,Y,N,Y,N,N,N,Large
2253532,Product B,Additional,375,Y,N,Y,N,N,N,Large
2157910,Product B,New,643.6,N,Y,Y,N,N,Y,Large
1439914,Product B,New,375,Y,N,Y,N,N,N,Large
2783235,Product A,New,396.61,Y,Y,Y,N,N,Y,Large
3043660,Product C,Additional,1244.84,Y,Y,Y,N,N,Y,Large
1440509,Product B,New,375,N,N,Y,N,N,N,Large
3346217,Product A,Additional,1579.5,N,N,Y,Y,N,N,Small
3947085,Product B,Additional,606.06,Y,N,Y,N,N,N,Large
2329171,Product B,Additional,1108.7,Y,N,Y,N,N,N,Medium
3753549,Product C,Additional,495,Y,Y,Y,N,Y,Y,Large
3428296,Product B,New,978,N,Y,Y,Y,N,Y,Large
3591789,Product B,Additional,602.2,N,Y,Y,N,Y,Y,Large
3640621,Product C,Additional,2416.29,Y,N,N,N,N,N,Medium
4183037,Product B,New,948.9,N,N,Y,N,N,N,Medium
2295723,Product B,Additional,375,Y,N,Y,N,N,N,Large
4277897,Product B,Additional,1957.75,Y,N,Y,N,N,N,Medium
3162420,Product B,Additional,1748,N,Y,Y,N,N,Y,Large
2662065,Product A,Additional,734.02,N,Y,Y,N,N,Y,Large
3006182,Product C,Additional,1450.77,Y,Y,Y,N,N,Y,Large
1166260,Product B,Additional,3194.1,N,Y,Y,N,N,Y,Medium
2790369,Product D,New,2011.12,N,Y,N,N,N,Y,Medium
2748453,Product B,New,1048.5,N,Y,Y,N,N,Y,Large
3740101,Product D,Additional,882.4,Y,N,Y,N,N,N,Medium
2301262,Product C,Additional,1554.65,Y,Y,Y,N,N,Y,Large
2125674,Product C,Additional,1830.27,Y,Y,Y,N,N,N,Medium
2856594,Product B,Additional,1180,Y,N,Y,N,N,N,Medium
2435127,Product B,New,375,N,Y,Y,N,N,Y,Large
2254898,Product A,Additional,707.12,N,Y,Y,N,N,Y,Large
4020306,Product C,Additional,709.87,Y,Y,Y,N,N,Y,Large
1196648,Product C,New,495,Y,Y,Y,N,N,Y,Large
2168688,Product A,Additional,1756.1,N,Y,Y,N,N,Y,Large
1440456,Product B,New,375,N,N,Y,N,N,N,Large
3050409,Product B,New,770.5,Y,N,N,N,N,N,Large
1440527,Product B,New,375,Y,N,Y,N,N,N,Large
1718023,Product C,Additional,1240.89,Y,Y,N,N,N,Y,Large
2330766,Product A,Additional,3021,N,Y,N,Y,N,Y,Medium
3597592,Product A,New,1813.73,Y,Y,Y,N,N,Y,Large
3642984,Product D,Additional,1586.83,N,Y,Y,N,N,Y,Large
3273752,Product D,Additional,2011.12,N,Y,Y,N,Y,Y,Medium
3810486,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
4297504,Product A,Additional,1397.75,N,Y,Y,N,N,Y,Large
2856494,Product C,Additional,485.02,Y,Y,Y,N,Y,Y,Large
2442318,Product B,Additional,1813.1,N,Y,Y,N,N,Y,Large
3201190,Product C,Additional,1631.11,Y,Y,N,N,N,Y,Large
2665783,Product B,New,164.07,N,Y,Y,N,N,Y,Large
2661124,Product A,Additional,1021.58,N,Y,Y,N,N,Y,Large
4061366,Product B,Additional,1250,Y,N,Y,N,N,N,Medium
2792298,Product B,New,709.23,N,Y,Y,Y,N,Y,Large
2407574,Product B,New,1012.1,N,N,N,N,N,N,Large
2588252,Product B,Additional,660.72,N,Y,Y,N,N,Y,Large
3044851,Product C,Additional,2051.67,Y,Y,Y,N,Y,Y,Medium
2301293,Product C,Additional,975.68,Y,N,Y,N,N,N,Large
3810446,Product B,Additional,1048.85,Y,Y,Y,N,N,Y,Large
4137964,Product B,Additional,1879.24,Y,N,Y,N,N,N,Medium
1196645,Product C,New,495,Y,Y,Y,N,Y,Y,Large
2445970,Product D,Additional,400,Y,N,Y,N,N,N,Large
2254900,Product B,Additional,375,N,N,Y,N,N,N,Large
2974677,Product A,New,749.44,N,Y,Y,N,Y,Y,Large
1196892,Product C,New,495,Y,Y,Y,N,Y,Y,Large
2186851,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
1440555,Product B,New,375,N,N,Y,N,N,N,Large
2802647,Product B,New,375,N,Y,Y,N,N,Y,Large
1601887,Product B,New,495,N,Y,Y,N,N,Y,Large
2335809,Product A,New,902.95,N,Y,Y,N,N,Y,Large
3450552,Product A,New,1561.31,Y,Y,Y,N,N,Y,Large
2301321,Product B,Additional,349.7,N,Y,Y,N,N,Y,Large
4178083,Product B,Additional,601.22,Y,N,Y,N,N,N,Medium
2888688,Product B,Additional,897.48,N,N,N,Y,N,N,Large
2442327,Product D,Additional,2121.3,N,Y,Y,N,Y,Y,Medium
3202953,Product B,New,533.02,N,Y,N,N,Y,Y,Large
2672096,Product B,New,666.7,Y,N,Y,N,N,N,Large
2883234,Product B,Additional,375,Y,Y,Y,N,N,Y,Large
1199876,Product C,Additional,2037.14,Y,Y,Y,N,N,Y,Medium
2408134,Product C,Additional,1495.22,Y,Y,Y,Y,Y,Y,Large
2770319,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
3285762,Product B,Additional,909.1,N,Y,Y,N,N,Y,Large
3050024,Product B,Additional,626.78,N,Y,Y,N,N,Y,Large
1888772,Product B,New,649.56,N,Y,Y,N,Y,Y,Large
1196755,Product C,New,495,Y,Y,Y,N,Y,Y,Large
3350537,Product D,Additional,978.62,Y,Y,N,N,N,Y,Large
4195972,Product B,Additional,949,N,Y,Y,N,N,Y,Large
2192676,Product C,New,641.53,Y,N,Y,N,N,N,Large
4195957,Product B,Additional,949,N,Y,Y,N,N,Y,Large
2812043,Product B,Additional,521.52,Y,N,Y,N,N,N,Large
2301319,Product B,New,979,Y,Y,Y,N,N,Y,Large
2335861,Product A,New,885.53,Y,Y,Y,N,N,Y,Large
3466020,Product B,Additional,1605.4,Y,N,Y,N,N,N,Medium
2510772,Product B,New,220.03,N,Y,Y,N,N,N,Small-Medium
2784750,Product D,Additional,4291.99,N,Y,Y,N,N,Y,Medium
3855467,Product C,Additional,1263.5,Y,Y,Y,N,Y,Y,Large
2702453,Product B,New,2249.25,N,Y,Y,N,N,Y,Medium
3549462,Product A,New,1286.21,Y,Y,Y,N,N,Y,Medium
4183867,Product C,Additional,485.02,Y,Y,Y,N,N,Y,Large
2887707,Product C,Additional,1079.87,Y,Y,N,N,N,Y,Large
3223357,Product B,Additional,896.13,N,Y,Y,N,N,N,Small-Medium
2691663,Product B,New,698,N,Y,Y,N,N,Y,Large
3908043,Product B,Additional,1359.83,N,Y,Y,N,N,Y,Large
3342825,Product B,New,375,N,N,Y,N,N,N,Large
2435124,Product C,Additional,520.44,Y,N,Y,N,N,N,Large
3308036,Product B,New,469.44,Y,N,Y,N,N,N,Medium
2197572,Product B,New,2055.48,N,Y,Y,N,N,Y,Medium
3827166,Product B,Additional,1575.57,Y,Y,Y,N,N,Y,Large
1888845,Product B,New,1156.59,N,Y,Y,N,Y,Y,Large
2479364,Product C,Additional,1583.48,Y,N,Y,N,Y,N,Medium
1438541,Product C,New,892.41,Y,Y,Y,N,N,N,Small-Medium
4194944,Product D,Additional,1100,N,Y,Y,Y,N,Y,Large
4190307,Product C,Additional,495,Y,Y,Y,N,N,Y,Large
2036062,Product B,New,3474.75,N,Y,Y,N,N,Y,Medium
2306703,Product B,New,620.69,N,Y,Y,N,N,Y,Large
3981384,Product B,New,1051.35,N,Y,Y,N,N,Y,Large
3636441,Product A,Additional,774.23,Y,Y,Y,N,N,Y,Medium
2792286,Product B,New,375,N,N,Y,N,N,N,Large
2733663,Product D,Additional,2060.8,N,Y,Y,N,Y,Y,Medium
1439911,Product B,New,375,N,N,Y,N,N,N,Large
1751006,Product B,Additional,682.83,N,Y,Y,N,N,Y,Large
3378027,Product A,New,623.95,Y,Y,Y,N,N,Y,Large
1440192,Product B,New,375,Y,N,Y,N,N,N,Large
3191609,Product A,New,501.78,N,Y,Y,N,N,Y,Large
2435700,Product A,New,334,Y,N,Y,N,N,N,Medium
2775293,Product B,New,1454.5,N,Y,Y,N,N,Y,Large
1439878,Product B,New,375,Y,N,Y,N,N,N,Large
4021528,Product B,New,1119,Y,N,Y,N,N,N,Medium
2202075,Product A,New,583.42,Y,N,Y,N,N,N,Large
3834975,Product B,Additional,2729,N,Y,Y,N,N,Y,Medium
2480101,Product C,Additional,1429.62,Y,Y,Y,N,N,Y,Large
3355099,Product B,New,1857.59,Y,N,Y,N,N,N,Medium
1439871,Product B,New,375,N,Y,Y,N,N,Y,Large
3012141,Product B,New,246.6,Y,N,Y,N,N,N,Large
4195891,Product B,Additional,949,N,Y,Y,N,N,Y,Large
4225347,Product B,Additional,191.2,Y,N,Y,N,N,N,Large
2039078,Product A,Additional,238,Y,N,Y,N,N,N,Medium
2330767,Product A,Additional,1632,Y,N,Y,N,N,N,Medium
3827750,Product B,New,1120.33,N,Y,Y,N,N,Y,Large
2359983,Product B,Additional,2237.98,Y,N,Y,N,N,N,Medium
2770295,Product C,New,869.61,Y,Y,Y,N,N,Y,Large
3636877,Product D,New,1942.03,N,Y,Y,N,N,Y,Medium
3747088,Product A,New,600,N,N,Y,N,N,N,Medium
2808001,Product B,New,586.5,Y,N,Y,Y,N,N,Large
2748537,Product C,Additional,1084.33,Y,N,N,N,N,N,Medium
2542394,Product A,Additional,1276.65,N,Y,Y,N,N,Y,Medium
3378183,Product A,Additional,1497.11,N,Y,Y,N,N,Y,Large
4238226,Product A,New,585,N,N,Y,N,N,N,Large
3971506,Product B,New,892.56,Y,Y,Y,N,N,Y,Large
4073620,Product B,Additional,191.2,Y,N,Y,N,N,N,Large
1115198,Product B,Additional,4728.64,N,Y,Y,N,N,Y,Medium
3981411,Product B,New,914.85,N,Y,Y,N,N,Y,Large
1301930,Product C,Additional,895,Y,Y,Y,N,N,Y,Large
1440225,Product B,New,375,Y,N,Y,N,N,N,Large
4183716,Product B,Additional,687.6,Y,N,Y,N,N,N,Medium
2205802,Product C,Additional,1012.69,Y,N,N,N,N,N,Large
3854048,Product B,New,550.7,N,Y,Y,N,N,Y,Large
2506600,Product A,New,1493.14,N,Y,Y,N,N,Y,Large
1440471,Product B,New,375,Y,N,Y,N,N,N,Large
4089439,Product A,New,500,Y,N,Y,N,N,N,Medium
1888754,Product B,New,1546.97,N,Y,Y,N,N,Y,Medium
2340295,Product B,New,908.26,Y,N,Y,N,N,N,Large
2499190,Product B,New,2775.5,Y,N,Y,N,N,N,Medium
3753770,Product B,Additional,726.6,N,Y,Y,N,N,Y,Large
2812125,Product B,Additional,950,Y,Y,Y,N,N,Y,Large
2580759,Product A,New,1800,N,Y,N,N,N,N,Large
2509914,Product B,New,447.31,Y,N,Y,N,N,N,Large
4171184,Product B,Additional,1428.15,N,Y,Y,N,N,Y,Medium
1607020,Product B,New,555.05,N,Y,Y,N,N,Y,Large
4010157,Product B,New,3250,Y,Y,Y,N,N,Y,Large
2335835,Product A,New,807.22,Y,Y,Y,N,N,Y,Large
2335830,Product A,New,702,N,N,Y,N,N,N,Medium
1306290,Product B,New,396.42,N,Y,Y,N,N,Y,Large
2225257,Product A,Additional,3046.5,N,N,Y,Y,N,N,Medium
3867418,Product D,New,2655,N,N,Y,N,N,N,Small
2510494,Product B,Additional,787.68,Y,Y,Y,Y,N,Y,Large
1445129,Product B,New,375,N,Y,Y,N,N,Y,Large
4220920,Product B,Additional,2870,Y,N,Y,Y,N,N,Medium
1782824,Product B,New,738.4,N,Y,Y,N,Y,Y,Large
2353501,Product B,Additional,453.45,Y,N,Y,N,N,N,Large
2500441,Product B,Additional,375,Y,N,Y,N,N,N,Large
2780908,Product B,New,550,N,N,Y,N,N,N,Large
2024310,Product B,Additional,2320.4,Y,N,Y,N,N,N,Medium
1439893,Product B,New,375,N,Y,Y,N,N,Y,Large
2813002,Product B,New,759.65,N,N,Y,N,N,N,Medium
2586977,Product C,Additional,898.26,Y,Y,Y,N,Y,Y,Large
